"runoff","rain","snow","etact"
1724988404.33713,0,0,3389033953.00284
1676420701.94516,0,0,3722467293.0681
1630959572.38195,23689982.8125,198354.6875,3525133712.30399
1588321198.9356,411993.75,306600,3434770187.67997
1547975222.10351,0,0,4070924212.95263
1509437819.47106,0,0,4379479079.26162
1472591464.9851,1627326514.84375,62476535.15625,1936006441.76602
1437468244.6818,8316406.25,0,3649510117.2899
1404351143.04552,0,0,4219756004.55856
1373592216.2515,0,0,4692505740.86464
1345713969.79588,694189000,0,3272815909.39759
1327766110.91321,18915402856.25,0,3277623639.81511
1319045915.7696,11874616571.25,78689403.75,1525643791.4375
1320347812.6711,35272401.4583333,423848.541666667,3654504916.05884
1339719218.91136,73256125,0,2597540550.19623
1383730551.42725,1122926775,0,1479568767.96433
1459480603.58999,9252344431.25,0,763073600.8125
1555776492.53234,7830303637.5,0,1323212287.125
1666075102.62556,11318009418.5625,2510981.4375,869694975.8125
1778358165.53409,8276138204.0625,506145.9375,1683239810.9327
2170572820.33616,38419400617.1979,267940795.302083,3217558928.375
2340152904.06118,14930782136.0729,1912110895.17708,2756744550
2519046742.24281,5419775414.70834,2299673379.04167,2191062941.25
2693364553.30273,0,0,4431746915.25
2837812283.64595,342444676.1875,45230.0625,4114190154
2932736219.06331,0,0,3883150639.625
2969674552.28798,4023660018.75,0,2881229765.375
2967111803.04335,14155941982.0312,24384592.96875,1041268917.25
2918278955.98814,4312700868.75,0,2680704218.5
2848297956.06171,9640998649.21875,34732.0312500001,2719023233.125
2793851695.99864,15728322550,0,3284297270.25
2743177832.43367,2100394800,3651825,2616957981.25
2696932563.58312,476235594.09375,10995180.90625,3512193580.5
2651679872.1916,0,0,5612003074.375
2604154668.59083,0,0,5580570066.25
2550444590.09724,3128596193.75,0,6667806716.09787
2487452238.59889,1692494462.5,0,4543197050.99573
2413236427.93798,2761533756.25,0,4781086461.16531
2367115892.61688,43540183398.0625,3383639.43749998,3151019233.625
2346840895.22068,814687.5,0,5033549635.625
2372115565.95567,155542464.479167,185473.020833333,5494494234.46431
2451212153.15753,0,0,5970040503.99788
2568235694.47422,0,0,5100473229.31878
2684371286.89501,3206562.5,0,6563626964.72195
2757997445.64455,2127203137.5,0,3616678931.99976
2763753667.94052,1146093850,0,5841942041.79386
2698962654.42973,893524225,0,5685892821.01243
2577953829.68429,0,0,6162579135.64603
2421473314.29607,0,0,6966820095.64578
2249018150.96343,0,0,7692466858.98711
2075640262.60441,0,0,7952686524.13175
1911058388.64183,1701281087.5,0,5481836686.33093
1766343664.37448,20360457587.5,0,1866275131.16348
1646415586.16032,530937187.5,0,1489076204.64341
1555003045.24306,15757718.75,0,4686905474.72114
1489728060.54834,0,0,6750143615.85479
1443847259.74481,3647842543.75,0,5335492634.98869
1409213238.18224,492421850,0,5821212402.27838
1379049210.29013,884512012.5,0,5554500051.48319
1354948714.11259,13401153656.25,0,6568261086.18367
1330980247.50226,1574831625,0,5940415674.24059
1309889403.04181,10376797968.75,0,6417714554.20467
1284978446.98411,154142968.75,0,7071854873.74468
1256415694.73279,65834337.5,0,7365199742.70116
1225581553.37759,11684805612.5,0,4800680593.73034
1206465347.8557,21644640087.5,0,6854466138.19566
1183273275.00191,432358606.25,0,6484066756.23222
1160365961.75036,0,0,5828275140.46441
1138121598.53221,2391875,0,5841241711.45299
1116915942.73827,0,0,6522311756.24327
1104345826.28676,38168078968.75,0,4517203806.98902
1131781322.42575,52425836281.25,0,2904489662.82236
1206948233.97044,140865686.21875,333088.78125,5311929398.87667
1372539028.11093,1052584409.89583,99008.8541666667,5684679621.70656
1654676223.1456,797581275,0,4362125942.79821
2020123801.89262,315783262.5,0,4344401701.74088
2368626400.05201,20281075,0,5080329211.89295
2604290945.86207,0,0,6907283594.17361
2687098393.12133,0,0,7174806238.26034
2632930759.33079,0,0,6578052464.52902
2484749715.8656,0,0,7422542948.00152
2286719688.41612,0,0,4196080834.59252
2076173883.8784,10130725556.25,0,1869024329.47212
1870696695.84492,5995737.5,0,7090613469.28563
1682692522.45293,5980307306.25,0,5217559256.81084
1525132944.88733,26214593981.25,0,2872440101.62366
1386336255.22201,1105768093.75,0,5249934191.53981
1287109457.89761,49876296618.75,0,2158121252.375
1221672019.98434,2810883963.69792,986705.052083333,2929496901.32227
1205901849.21799,0,0,6935524822.93666
1259538917.38153,0,0,7335761250.51294
1394122058.73254,0,0,6592892923.1867
1593534397.50811,1679306393.75,0,6192702124.08669
1802549053.18274,3311899656.25,0,5607777663.62827
1967849808.78797,2064659687.5,0,5338469011.41063
2048165630.82296,7024474500,0,4465416417.36729
2042870561.24466,332565031.25,0,6125873932.89542
1969987566.13921,1868435225,0,6705176304.30467
1853404541.75466,0,0,6866867680.74149
1715757854.19771,0,0,7409293214.43569
1573903068.01829,3700750,0,6137084331.89596
1437505235.31921,0,0,5685062766.11597
1311872421.07258,0,0,6092571909.40738
1199318251.63209,1711775293.75,0,5816511726.12674
1099919947.22351,2000571918.75,0,4427814184.64469
1012509590.2258,0,0,4350618446.86505
936122841.427137,156171043.75,0,3778716139.36331
872070152.528947,8492021331.25,0,2804933681.47479
817426558.054526,3660129693.75,0,3570645482.79789
766900393.044241,571116475,0,5878075828.00158
722733071.599485,3700750,0,5234559846.60764
684116376.144534,0,0,4947323881.35098
650342072.393255,0,0,5897655452.3429
620758509.927999,1401645968.75,0,3937890236.15657
594771734.135075,3921356.25,0,3984153279.39193
574959289.000964,7279285793.75,0,5748328597.36119
563714121.421846,21100180881.25,0,2345134647.42948
548658991.480788,3256009762.5,0,3193812820.96137
537271824.542757,3780120462.5,0,3354401440.72989
526704312.590063,4201907037.5,0,3066109423.35271
518095962.222457,12643393.75,0,4194146625.2351
514504589.092231,20105306268.75,0,4979752970.47649
511970351.313796,3617748312.5,0,2276849340.88827
511734733.667166,12242812.5,0,4383836808.84119
513617398.617075,0,0,4089019389.87707
517612711.062294,0,0,3935091146.79432
523605677.635247,2054043.75,0,4222547659.00665
531141913.442649,0,0,4403266106.65914
539472418.696228,0,0,4438345088.91303
547482495.888346,0,0,3995368864.74999
554684405.929094,6540784225,0,3609957475.00008
559524859.682256,616256087.5,0,3294125865.49074
565053386.275522,22651982625,0,2578715233.88836
566169656.041801,467151993.75,0,3044359739.8333
563766112.724799,476763531.25,0,4548452881.73223
561056899.404817,10106504643.75,0,2789419123.46751
554388747.855273,0,0,3784006205.50364
546243378.063382,410921225,0,1283522214.14982
541551418.210452,24412431937.5,0,1178282214.5
536605939.473754,0,0,4855036687.00852
532792372.598875,0,0,4118336922.10288
530260886.904065,22291250,0,3882024506.12077
529255540.657677,0,0,3706573416.80536
529782496.960012,0,0,3388609795.56577
532197165.205958,1301356225,0,2618379976.76385
534664094.911799,3908430475,0,734299069.358091
536961028.910947,727743337.5,0,3769708113.27401
537019175.341172,139186637.5,0,3667442359.7289
534656346.496263,0,0,3881552599.83736
529274401.83055,0,0,3629215459.27582
520723397.031951,0,0,2657667552.01856
509278409.02567,6083195631.25,0,3172510779.70193
495305119.748593,0,0,3010964189.73339
479301603.530541,0,0,2494393037.66727
461950500.024092,0,0,2596405883.18769
443942355.584803,0,0,2915111200.99574
425879533.110966,0,0,2554644492.35896
408058448.196036,0,0,2314218677.70478
391169216.112615,0,0,2091866219.58787
375191107.714774,1746645362.5,0,2188388036.46806
361863987.99654,9737250212.5,0,601296973.312983
350594927.912094,8164446643.75,0,1048022365.9781
341997352.339501,10274904662.5,0,3210332559.42372
337042596.272727,24931620500,0,2181290428.42403
335868613.571536,17569584561.9062,1377363.09375,1223983639.06273
334247077.920336,0,0,3124139403.0385
334686404.326626,0,0,3477630881.87035
337614739.120514,222386181.125,6761406.375,1200462750.6196
343751242.857273,0,0,2884022084.8661
353779104.989426,477214343.75,0,2727542635.8336
367989320.145548,0,0,3314166305.80166
385919409.413425,2987700,0,2340358000.10148
406107122.463303,0,0,3081722210.72755
432912005.657234,27185985793.75,0,1432395801.6361
454666624.245653,21260285.9375,18820.3125,2365175128.58109
472468810.441359,0,0,2380211562.07132
484766907.509425,14776125,0,2038552171.80341
491251219.237828,204334152.135417,10932704.1145833,1686673187.69864
492468655.251385,7974175,0,1145070319.37775
489405181.278679,311778364.802083,726028.947916667,1083009838.47115
483160466.334118,490265776.5625,107104.687499999,928766011.264985
474665896.480986,74350081.25,0,1919063660.30463
464581303.478175,188629331.25,0,1227998862.73402
453401403.605824,7940000,0,1554318410.05272
441424686.814995,0,0,1825624984.5736
428806143.310041,0,0,2048752099.12964
417618208.317153,10981129425,0,1169123647.70074
408614245.619264,20326069751.5625,400848.437499992,741653038.09425
397284030.519394,2214950065.42708,326167640.822916,1069678011.0625
386067293.266458,4790503.125,1237121.875,2003197516.3248
375042678.164973,2064753.90625,273464.84375,2145280957.59802
364640182.874263,505705997.96875,4813539.53125,1607794694.12864
355379672.133003,992343.75,0,1392692309.87316
347772619.915821,158083762.5,0,1905919194.11835
342263247.762272,0,0,1701908675.84722
339162473.601712,0,0,1831358480.50251
338560481.18788,10918437.5,0,1537349459.49298
340238726.50034,14740268.75,0,1436342129.61823
343628557.430026,0,0,1065326560.07026
347849938.733022,0,0,1165087338.67371
351940965.311295,2171108040.48958,18019978.2604167,1086243115.68827
354864830.092214,2923979699.02083,69055788.4791667,1208062675.97671
355845240.870832,0,0,1731385116.70137
354386532.819402,15692323.4375,25664.0625,1022359477.70789
350385713.460401,11229312.5,0,1539531333.73412
344021288.721342,0,0,1306640573.36061
335700848.071616,0,0,1284903571.20356
325886612.183476,965629037.5,0,1427952827.02424
321529186.009407,23978348386.4896,670024738.510416,841159435.953475
312509962.707097,0,0,1526386529.92016
303510477.923942,1215747568.4375,1780706.5625,1374587985.59294
294691534.65094,164364.0625,212042.1875,1526815982.06827
286343593.303097,0,0,832726663.580864
283468528.159666,18957231072.5208,713348171.229167,650601491.777112
2020370910.94621,131763231477.594,5502072184.90625,843780893.5
3709667849.47963,41253902432.9583,209986417.041667,1075061578.25
6398427684.53988,30207024318.2083,409065206.791667,744703484
8925980690.32409,488753319.989583,170576373.760417,578322254.375
10666837682.2789,18669027768.5833,1922391431.41667,230483330.375
11252993115.2109,13612698411.3854,242363126.114583,463018639.875
13093924979.9138,59710845358.8333,936233772.416667,379320321.375
13021223734.1904,2126443885.13542,11677578514.8646,450105359.75
12403434594.0001,2566329640.83333,14515864165.4167,594016306.125
11347232434.1002,1361379201.88542,3892480229.36458,715804062.625
10146861895.3213,2073343128.63541,11019481058.8646,897173325.5
8917548211.81921,1089998485.07292,5046313658.67708,758909346.875
7777809379.96536,1363949481.94792,3289297049.30208,835919992.125
6777237268.01211,46599351.1979167,1893425117.55208,1005565113.75
5930320984.45438,877149874.489583,48598825006.7604,351053990
5244868774.4712,171524037.041667,1018977419.20833,948478009.25
4693015282.83142,496693381.989583,4746389643.01042,634265447.25
4250479314.79651,52495.3125,155676267.1875,948254780.875
3885541804.58808,14000280.3854167,33344792100.8646,494362347.875
3673704811.92007,7184416636.54166,12316900232.2083,600156552.75
3612668936.07625,11575583.28125,140783441.71875,1517080014.0625
3701915802.71274,3449849.21875,3654244.53125,1336251639.0625
3802754580.19713,0,0,813436164.0625
3892050117.68888,284680408.083333,163811860.666667,960290532.8125
3966502786.35598,0,0,945888442.1875
4106992960.98132,4081206304.27083,338537814.479166,489325704.6875
4167403012.41681,814134766.71875,265758645.78125,486649992.1875
4185839841.17987,36158630,869676.25,407620654.6875
4139123233.1075,46792410.375,2377489.625,527387587.5
4044261285.89798,79794420.7395833,18613904.2604167,345173553.125
3924543289.21901,0,0,734462420.3125
3822697393.96446,3227428095.375,14622506360.875,324875667.1875
3899727593.57515,11825964918.3646,4098714637.88542,382759731.25
3961686915.76903,88754624.53125,62465331.71875,269844590.625
4022019152.55908,9311543.875,12812756.125,786141943.75
4060574887.2738,4693787.66666667,6331449.83333333,828761729.6875
4072294246.67378,0,0,667358593.75
4075777348.77175,4059952149.34375,5938260131.90625,769914478.125
4543216513.10457,41648653480.0729,4983128907.42708,414612460.9375
5041990433.89595,1164435054.17708,116873852.072917,477967087.5
5706291386.90274,11850869907.1458,1234639324.10417,592469145.3125
7071008153.60033,28461924745.8646,685824472.885417,893755575
8135979644.58384,4301501213.61458,349030936.385417,540384685.9375
8940198870.81294,2830722140.02083,570785728.729167,430762832.8125
9360594126.87579,39471323.4791667,29351651.5208333,702945801.5625
9386049052.66611,2201286.1875,95282045.0625,637213953.125
9073595064.03994,0,2107922050,619506604.6875
8521970969.79041,0,6519987293.75,314950434.375
7840512307.76791,0,227867050,521230643.75
7122460978.75784,0,2292656.25,576966790.625
6432424427.58791,0,21625066500,537122793.75
5821107356.04314,887161518.958334,3361745718.54167,504006767.875
5517859549.07471,21149506889.3542,30850193166.8958,390940596.125
6146768071.49273,20499409499.5,8574393494.25,989822267.4375
6466581665.54276,642001858.260416,6802022235.48958,311857528.8125
6787055309.49139,0,2410855368.75,423146461.25
6939118525.70878,3923603.33333333,1267674796.66667,497853696.9375
6880339009.99637,28508798.1458333,344029539.354167,526987859.5
6634481355.19792,1024364784.91667,8705653590.08334,441590814.5
6318658100.42868,667822330.260417,1061245519.73958,295313517.375
5998506137.50995,4885204.42708333,106826014.322917,547802485.375
5670810864.47699,0,4239250,840391020.6875
5347377617.3393,0,0,990467982.0625
5036067576.8404,765598.125,1101714.375,1104002044.3125
4741812024.30146,0,0,1143671867.1875
4468687650.10802,0,4239250,1150117220.875
4219185306.49446,0,0,1285729175.3125
3995200613.08225,0,0,851587938.1875
3823569755.3725,2756064384.6875,4546414352.8125,897949285.8125
4223315630.25426,29187678444.8021,21973750211.4479,479061785.75
4985926984.97807,9991752272.11459,1662286846.63542,627062397.625
6130039402.77856,61766478.75,7371758.75,1194495762.75
7623504013.71463,14152956170.3854,383749998.364583,835183840.3125
8030601328.12748,0,0,539860268.25
8163827805.7259,3556405.9375,682844.0625,892077495.875
8116954389.83592,0,0,801876346.75
7932431948.04254,11612748.1145833,10368576.8854167,1064356119.1875
7633606325.50182,0,0,889475232.3125
7244388883.33423,1149408.75,3089841.25,818732553.0625
6794788477.90065,1226452.91666667,3012797.08333333,1256395801
6317277021.22436,0,0,1257697928.5
5840848157.97182,2134566.95833333,7191783.04166667,1450359534.8125
5386762059.80837,0,0,1437033301.625
4969536431.10643,0,0,1115969410.25
4594946700.49439,0,0,602730983.875
4263177256.49913,1013549.26041667,13512613.2395833,1124384082.8125
3972294856.71323,493602125.791666,2386932349.20833,849844095.6875
3716944657.09767,141212.5,1162287.5,1649338409.25
3491392885.69492,0,0,1712079497.0625
3291078049.896,0,0,1716389435.6875
3112561632.8467,0,0,1727969832.0625
2952386190.86046,30768035.5,8996545.75,1665251914.0625
2809268364.82206,44800722.2604166,12400065.2395833,1292978189.3125
2682053419.28029,692411322.999999,144428795.75,1564958933.5625
2572501556.53271,3533760032.75,3122395823.5,911031323.1875
2493853159.61965,4311123434.85417,17911549621.3958,648422320.375
2441010502.77892,396141745.500001,1220946210.75,1454197504.9375
2407073702.72139,5416766.64583334,39004614.6041667,1637042903.625
2388424645.21838,0,0,1471592969.9375
2378398018.96751,53994192.9479167,63057950.8020834,1416219998.0625
2369889367.6643,420890.625,982078.125,2748756345.625
2357743637.63217,0,0,2124911352
2339536518.85343,0,0,1900710083.8125
2315240823.26172,0,0,2261247958
2287103216.16429,738788256.958334,317599480.541667,1853178298
2256867145.37255,1342996746.375,340021522.375,1327791817.8125
2225853220.74247,5460366.66666667,613914.583333333,828513630.3125
2195908610.93607,4183630153.16667,487479234.333333,1817976692
2166249154.52043,72382199.6562499,63193631.5937499,2397856080.125
2136778492.4218,0,0,1750484480.1875
2107625779.08269,0,0,1039037357.125
2078705166.95745,0,0,1861002442.75
2049949212.17889,0,0,2015855835.5
2021648985.7072,0,0,2704134044.75
1994750114.10291,0,0,2879582758.09419
1970949730.06603,0,0,2681169895.13807
1951859144.66187,0,0,2456485761.79925
1937810334.04391,0,0,2934307733.04817
1927336075.68759,0,0,2611381571.06304
1917032137.80061,10372331.25,0,3042642903.50698
1903138688.0274,0,0,3214805920.19356
1882698721.8003,0,0,3096329579.00423
1854498659.05566,0,0,3176096931.62114
1819020206.39469,85293063.28125,1995124.21875,3237412354.77658
1777970507.9627,0,0,2983441101.0568
1734474765.60561,0,0,2849458804.7932
1690598402.68707,0,0,3072535240.02897
1648487433.3253,985855293.75,0,3106935978.9153
1609895190.83161,1494571039.95833,1494186522.54167,2256641590.99062
1575845107.089,0,0,2686428964.0877
1547038128.07151,0,0,2791419303.52156
1523577937.03518,0,0,2419700098.90433
1504791136.97563,0,0,2472813806.15748
1489201388.58309,9129366.65625,9483908.34375,2566244280.79519
1474915183.81051,0,0,2230684115.98817
1460022314.29558,17325487.5,0,2713762042.81037
1443096061.17156,718593.75,0,3054509863.88564
1423259815.02258,150264400,830375,2833968501.51051
1400418208.19051,0,0,3119548787.45586
1375159967.68285,0,0,2683989134.42949
1348309161.01679,0,0,2955151680.19009
1320902004.18782,0,0,3015138573.77913
1293808601.4968,0,0,2899410268.30766
1267553857.88774,0,0,3781663705.90303
1242305490.65924,0,0,3027526363.52129
1217964587.33684,0,0,3079146918.74491
1194283660.87018,0,0,3701285982.36854
1170961416.41683,0,0,3148933692.95625
1147814177.79789,0,0,2498128947.40108
1124878926.09327,0,0,2709429824.488
1102272072.01136,0,0,2820285133.07343
1080079284.63037,0,0,3572356908.80663
1058353041.81213,0,0,2987625523.39074
1037131555.60727,0,0,2746502696.93535
1016233665.72981,0,0,2413821903.17716
995436048.215143,0,0,3089230564.50775
974607087.465298,0,0,2723520700.68503
958435508.011199,2554197811.53125,3388337569.71875,1491434265.37256
938224290.6748,0,0,2871019464.57291
923390394.364505,9911518215.60418,2357096790.64583,2267229392.24646
906591049.501873,0,0,2298993754.12009
890211990.597062,0,0,2667300152.6648
874153852.273015,0,0,3050457987.95839
858389344.603836,0,0,2514581517.96994
842784335.055073,0,0,2194650305.75199
827363098.029928,1337406301.77083,34203860.7291667,2640385039.19576
821734832.231315,30939338012.5,0,2628591198.37172
813180012.433433,1800937660.07292,28461908.6770833,2319688058.12618
805859400.555325,161281300,0,2673898451.2983
800116692.638916,488135741.708333,16640945.7916667,2935134442.37629
796662779.906216,0,0,3081117227.97222
795974311.972215,746958612.5,0,4396150164.46855
797948692.144507,0,0,4361964551.14155
801685426.993153,0,0,4654022555.72664
806016092.10352,6512530100,0,3276284155.32976
813048768.7623,19619491525,0,2746015967.6901
828456707.887666,27036743950.9687,1255897355.28125,2400445648.4539
836708246.14813,347550982.625,264570273.625,3055957406.93102
844012668.561796,18281536.28125,36509719.96875,3767338120.32147
852326869.288852,4491665501.59375,1176499429.65625,2176151514.60696
863524805.896791,0,0,3379239544.71082
879031145.073345,5028703406.25,0,3330331539.17117
899502292.658582,7411378150,0,1994986890.20224
921191984.118482,3593868693.75,0,1782510673.27037
941232351.501131,541386843.75,0,3242894763.25897
959174497.141776,6463680087.5,0,4627000665.75605
967109155.803149,242497962.5,0,3236041459.07444
966821735.273938,3350480231.25,0,4116493355.76479
958466666.91648,2870250,0,4558545631.77171
943226063.768672,8503243.75,0,5049817298.99229
922789808.43099,5624768450,0,3203073537.3416
898723625.141735,205160437.5,0,4397508446.87387
872642894.347539,9676893.75,0,4299483238.61642
845711741.885086,0,0,4212360906.73914
818953139.550442,23679562.5,0,2189417998.63157
793105140.848013,5630250625,0,2680126767.23856
768323792.343654,0,0,5638370449.80783
744655146.389403,0,0,5964795255.91719
722180805.830809,0,0,5334256459.71667
700781370.310055,0,0,4386139973.61503
680308761.520193,0,0,4217094462.07067
660721341.436847,970362893.75,0,3772313574.53963
646095483.497164,14112755843.9062,4040124.84375,1563808357.48048
630070553.55333,2467222893.75,0,2692650326.97616
614779965.867509,45976143.75,0,3372516840.63733
600180981.65121,6055105268.75,0,5422476048.95896
587405573.460228,8732137850,0,1755970836.75816
575707844.511883,0,0,4922755972.27542
564749804.528862,0,0,4155686504.72857
554507871.194435,494392712.5,0,4264384835.38326
544921700.509957,0,0,4040344294.56895
535836832.480565,0,0,2736946356.41814
527093093.683801,0,0,2975940553.74373
518432684.050584,61050125,0,3014808343.97869
509689259.468712,2266636693.75,0,2360450677.86065
500550482.302193,1781045343.75,0,2148591977.98998
490676048.495789,0,0,4271748667.43894
480857108.447105,19081408862.5,0,3841275164.78795
470825080.869604,19064643.75,0,3294086406.20263
460511030.81861,200569912.5,0,4198534360.40518
450838020.807243,3553791218.75,0,3430227042.16875
441179251.111476,14237056.25,0,3220740724.55863
448536946.919072,59950936668.75,0,4274377867.00638
458553563.234259,5010723293.75,0,3306372538.80164
480522065.141477,52072062.5,0,4690585031.64828
523424316.123288,144695250,0,5061636394.99276
599274703.259529,3935357137.5,0,4156187496.18879
723350846.337917,30479858618.75,0,2985782354.43503
879403660.218705,2365566993.75,0,3747894409.97061
1046793720.31662,9895002481.25,0,3710405642.68833
1192816560.99218,4015247431.25,0,4892068462.59658
1298296889.586,8211813386.72917,10411944.5208333,3898315135.04073
1354554874.85897,823680343.75,0,3863270320.89967
1367373006.21346,14072552512.5,0,2770969744.21631
1345391985.78861,8966812018.75,0,3238266139.46566
1302433671.57621,13701376543.75,0,3840986158.42343
1245817028.75611,2436043981.25,0,3746038469.53555
1185462897.32333,0,0,6825329815.14634
1127806748.92908,0,0,7056406295.19659
1076775294.58906,0,0,7057034190.02007
1033552469.92729,236020662.5,0,5727612279.88126
998683568.335061,7857686481.25,0,3303886249.20016
967478191.636431,975120737.5,0,4896068151.36578
938105086.331197,3688614706.25,0,6087469729.65094
908068809.401202,645111606.25,0,6344496751.81232
875915134.117377,1920063781.25,0,5488617422.17711
841147324.146621,0,0,6009086309.7111
804240801.460035,0,0,4489025571.46928
769075529.090992,12193765243.75,0,4387320344.49993
731489119.536191,395454681.25,0,4916439502.14143
694159135.463831,0,0,5724989683.12758
657716764.047471,0,0,5169316105.19064
622698358.412184,0,0,4883975392.33274
589585281.843922,214202118.75,0,3531828361.88628
558561724.223285,574770587.5,0,3979878139.49021
529696451.616937,1768597781.25,0,3457780011.55831
502912513.734784,177172150,0,3727998485.45515
478062704.945834,3064968.75,0,4196830686.70071
455095756.793558,0,0,3951570475.70317
434808382.921734,6731371768.75,0,5085287610.29623
416482601.937356,0,0,3590657138.90165
399484124.853533,0,0,3914689650.4066
383935964.454478,0,0,3666187742.6314
369447287.153261,0,0,3801508596.45703
355924927.623187,0,0,2817699269.49315
343276580.034171,0,0,2790051162.48851
331400451.245502,0,0,2295185571.3978
320192142.072843,37415343.75,0,1294671734.39291
311640152.232226,20659294293.75,0,3877337532.09139
304682745.756245,1958885675,0,3213535909.50031
298481040.497372,0,0,3194434559.99572
292680787.070929,0,0,3464613128.82761
287233063.022651,441913743.75,0,3321372397.88085
286163283.691694,25024977406.25,0,2566986458.85182
283732909.052688,0,0,4510150208.70621
282684996.196465,0,0,3560303614.23333
283404581.484076,688838506.25,0,3601458603.42385
286046355.865559,3095375,0,3371827925.6975
296043910.755143,12205800406.25,0,4083283726.5904
304008372.018578,55908087.5,0,2784315365.53249
313515492.490311,3995919118.75,0,3957693505.89535
323487036.956586,780502043.75,0,3024497832.79236
332815953.419837,1668832956.25,0,2989581775.37255
340712943.660645,1805231368.75,0,2686248236.81082
346542445.576125,0,0,2441552276.54835
349928316.452934,10579318.75,0,2110735487.01497
350753389.165734,164866368.75,0,2387468880.88738
349093097.632348,0,0,2214394034.99398
345134479.963976,55138068.75,0,779553725.442158
339710034.95234,9698258975,0,4005234834.00127
389733691.990435,42462870781.25,0,2037573764.68512
379661465.203699,21026237.5,0,4085548171.9211
368776481.307737,2054043.75,0,3492845466.50334
358917685.086526,35696250,0,4711933989.41037
352119110.222315,8950379981.25,0,3068764105.31533
348581173.780258,2825330350,0,1494419712.38095
349409822.355581,69686193.75,0,2270225981.67281
355233296.089137,2054043.75,0,3124139424.78512
366284171.721799,0,0,3595702198.1769
381876381.531533,0,0,3050411146.37904
400098704.759826,0,0,3234371209.36905
418421744.646956,2054043.75,0,2944664759.66435
433713893.74847,0,0,3155502702.28984
444048512.236431,0,0,2788045772.29545
448265523.367266,2054043.75,0,2534554031.83222
446209730.436188,2312503331.25,0,2474276064.53454
438458618.609762,3512854762.5,0,1654235865.93199
426117356.811072,0,0,2128784635.65012
411098354.406238,288523393.75,0,1904736822.07213
392980986.879133,0,0,1741908724.69866
373917333.666956,2054043.75,0,1919560036.70434
354466057.801293,2054043.75,0,1989825770.61544
335240821.275012,2054043.75,0,1972785057.71603
316651407.784094,2987700,0,1439294369.52684
299961222.228934,10785355375,0,2914412106.52284
284501611.859523,889526981.25,0,2151452830.22885
270048592.559996,564916718.75,0,1730490845.17944
256786783.364615,8810031.25,0,1498495375.86383
244703157.487917,4070825,0,1570720768.62098
233759902.656411,0,0,1639273201.71316
223955907.082967,0,0,1539281178.53726
215278963.22645,0,0,1357820448.6976
207595650.53679,4440900,0,1197845957.42613
200782737.222691,0,0,1299034907.85206
194795979.265878,2054043.75,0,623767397.828309
189471198.353962,0,0,1226674732.01987
184723145.240101,0,0,1081265498.28283
180380505.034628,4440900,0,835721659.392583
176302968.433133,0,0,781363642.530325
173908858.544104,31672779875,0,1583208506.10777
211705304.572892,31923417731.25,0,1064812844.17435
208288324.009494,50843225,0,1832847752.33099
204703320.070677,19559331.25,0,1568973909.57313
202101780.495395,3235650237.5,0,1535656953.37433
202324693.186026,5920096706.25,0,2836439157.97634
205122980.057261,6242848052.95833,57466090.7916667,1699286446.37157
211737121.856521,13643478.75,12482246.25,2185308244.961
222634671.601906,18256811.4270833,24883119.8229167,1937487688.14439
238240866.619392,727126300.531249,317756549.46875,985390921.231598
258441174.396243,70728920.3125,5360.93749999989,1369867540.19909
282303149.21005,5511025,0,1535967466.72972
307794219.610252,35423087.5,0,1517109431.75989
332371973.54125,0,0,1390246390.93009
353432054.746295,218636643.75,0,1086383485.6809
369081466.079354,2475570431.25,0,1333881783.32568
382867123.165641,23516677293.75,0,1134258625.41923
389553820.888605,3483459943.75,0,1057111671.43188
390492862.669025,5934950,0,1933421342.51034
386675399.887591,0,0,1577464905.93253
379236443.599444,49282921.9375,383121.8125,1533920312.29445
369364422.360653,6124868.75,0,1185990450.74736
360493915.434542,8952167950.98958,3656147336.51042,1115426469.82227
349777853.818055,0,0,1512920197.42487
339044254.672201,4899991.5625,9293320.9375,1407891057.99712
328516945.941743,0,0,1248014160.87737
318359121.254977,0,0,1217900394.51026
308670665.151081,2054043.75,0,1210021655.8467
299441950.550565,98994156.9791667,399680.520833333,1150335917.57688
290707386.209758,3333200768.5625,623887.687499999,1389361511.01437
317039224.904599,57721819373.4688,597875707.78125,759989050.75
1216162650.61573,101245724881.25,0,914360512.625
2227712660.07461,2111517250.14583,9145106.10416667,1134177783.62417
3583699088.03259,13849337930.4479,2375936807.05208,881039804.75
4918346063.47434,7397098512.55208,463300306.197917,891901829.25
5851769013.95767,5417075409.49999,3949187621.75,612322074.75
6670406779.98334,35344954404.8958,11046335595.1042,635962374.375
6908198532.33148,477184772.166667,406610652.833333,629339488.5
6664933566.40301,34586194.53125,45028805.46875,1093346747.25
6134882838.01401,3266331.25,3228612.5,1063977617.69962
5487030254.74638,0,0,1114146050.76347
4828667031.15189,4905217.82291667,605807.177083333,1044559564.50828
4216677025.58902,0,0,1098639558.87621
3674000204.08657,0,0,1129752300.93228
3206584095.77553,1152373614.5,201636579.25,418698227.625
2823641019.4271,7820581701.27083,2438652461.22917,630241103.25
2506238725.42486,2185897.39583333,909477.604166667,404528076.875
2244702392.43019,4628656.625,1829255.875,728353115.842904
2028399820.23062,0,0,1149265014.51904
1849201485.06258,1430956.66666667,2269793.33333333,834946798.463543
1700022469.08072,602132117.614583,14355044.8854167,718690868.128779
