@context
jams.components.core.TemporalContext	TimeLoop	2922
@ancestors
@filters
@attributes
ID	precip_5	tmean_5	etref_5	etact_5	Runoff_5	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2010-07-18 00:00	0.000000	18.476506	6.071496	2.536186	1742570932.445496	
2010-07-19 00:00	0.000000	19.927066	5.606488	2.152539	1643519792.304422	
2010-07-20 00:00	0.000000	20.268311	5.390487	1.915855	1548645082.634299	
2010-07-21 00:00	0.000000	19.259880	4.179056	1.382637	1458121907.614864	
2010-07-22 00:00	21.392564	18.541503	3.452346	3.239893	1373319042.350257	
2010-07-23 00:00	0.609965	16.365921	3.953874	2.501862	1293753927.839872	
2010-07-24 00:00	0.000000	14.888800	5.123111	2.798724	1219755867.403604	
2010-07-25 00:00	0.001025	15.471505	5.350201	2.669910	1151276522.734734	
2010-07-26 00:00	0.045579	16.432743	4.592990	2.094468	1088253031.038420	
2010-07-27 00:00	0.000000	17.317517	4.633646	1.946459	1030595927.549743	
2010-07-28 00:00	0.059242	18.217106	4.626411	1.852036	978157157.088343	
2010-07-29 00:00	0.452724	16.505430	4.715410	1.878018	930705407.623419	
2010-07-30 00:00	0.008536	15.151154	5.087855	1.754588	887914769.705766	
2010-07-31 00:00	0.000405	16.923705	5.071326	1.643686	849367868.049199	
2010-08-01 00:00	2.663593	18.621938	5.584263	3.197590	814574367.613544	
2010-08-02 00:00	3.860054	17.413024	2.748840	2.441236	783002677.469248	
2010-08-03 00:00	0.008575	15.937675	4.421803	1.431942	754110559.865427	
2010-08-04 00:00	0.482249	16.800576	4.837414	1.524859	727379805.526458	
2010-08-05 00:00	0.138515	13.973552	4.245721	1.158890	702346176.207566	
2010-08-06 00:00	0.000000	13.900663	5.216364	1.337248	678617791.484615	
2010-08-07 00:00	0.000000	16.047992	4.840023	1.195258	655883886.658238	
2010-08-08 00:00	0.000000	18.859168	5.526405	1.270262	633912435.938430	
2010-08-09 00:00	3.755210	18.864030	4.711405	2.901647	612640515.417803	
2010-08-10 00:00	0.001835	18.923057	4.591274	1.060251	592003792.849960	
2010-08-11 00:00	0.090320	19.278864	3.698095	0.877311	571952265.656066	
2010-08-12 00:00	0.000540	17.166604	3.372873	0.680161	552451923.228735	
2010-08-13 00:00	0.536351	15.958550	4.613544	1.287665	533481914.651506	
2010-08-14 00:00	5.417586	12.663246	2.203057	2.135210	515361428.313319	
2010-08-15 00:00	4.432824	10.236859	2.257453	2.257999	497767054.159708	
2010-08-16 00:00	0.013637	10.990535	2.930530	1.161982	480663291.694502	
2010-08-17 00:00	0.000000	15.091847	4.496456	1.110414	464187059.024445	
2010-08-18 00:00	0.000000	15.487646	2.872849	0.628779	448360153.742199	
2010-08-19 00:00	12.778297	18.228363	2.981369	2.890949	433750178.633023	
2010-08-20 00:00	5.410406	16.914879	2.142753	2.137944	420478427.393957	
2010-08-21 00:00	0.000000	19.684903	4.580831	2.266515	408371578.680490	
2010-08-22 00:00	0.000000	19.955538	4.761595	1.821031	397723165.001808	
2010-08-23 00:00	0.004131	19.057091	3.754667	1.304101	388575590.495216	
2010-08-24 00:00	0.165640	18.873867	3.349457	1.181612	380936249.145109	
2010-08-25 00:00	0.000000	19.070393	4.927510	1.500659	374762731.118513	
2010-08-26 00:00	0.000000	20.690833	5.094471	1.434526	369951832.626510	
2010-08-27 00:00	0.357763	20.021620	4.185501	1.183944	366334039.988737	
2010-08-28 00:00	0.104458	15.290073	4.682116	1.182381	363681089.980595	
2010-08-29 00:00	0.000000	13.253578	4.473114	0.991995	361716907.975021	
2010-08-30 00:00	0.000000	11.784474	4.673939	0.952474	360136839.724927	
2010-08-31 00:00	0.000085	11.113756	4.164220	0.802146	358630125.843400	
2010-09-01 00:00	0.000000	12.370772	4.058445	0.718353	356902108.944980	
2010-09-02 00:00	0.000000	13.216682	3.691759	0.629405	354693111.192214	
2010-09-03 00:00	0.000000	14.098108	4.015444	0.648160	351792929.941715	
